product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod047,Cus036,Mark007,2019-08-14,1,810,"INR"
Prod047,Cus006,Mark007,2019-08-14,6,5199,"INR"
Prod047,Cus035,Mark007,2019-08-14,1,1532,"INR"
Prod047,Cus017,Mark007,2019-08-16,40,26255,"INR"
Prod047,Cus037,Mark007,2019-08-16,1,889,"INR"
Prod047,Cus002,Mark007,2019-08-16,4,5005,"INR"
Prod047,Cus007,Mark007,2019-08-16,2,2130,"INR"
Prod047,Cus008,Mark002,2019-08-16,93,113259,"INR"
Prod047,Cus002,Mark007,2019-08-19,1,1366,"INR"
Prod047,Cus037,Mark007,2019-08-20,1,889,"INR"
Prod047,Cus002,Mark007,2019-08-20,1,1819,"INR"
Prod047,Cus035,Mark007,2019-08-20,2,1912,"INR"
Prod047,Cus036,Mark007,2019-08-21,2,2023,"INR"
Prod047,Cus006,Mark007,2019-08-21,7,5773,"INR"
Prod047,Cus035,Mark007,2019-08-21,2,1912,"INR"
Prod047,Cus002,Mark007,2019-08-22,2,2731,"INR"
Prod047,Cus037,Mark007,2019-08-23,1,894,"INR"
Prod047,Cus002,Mark007,2019-08-23,4,5917,"INR"
Prod047,Cus016,Mark002,2019-08-23,1,898,"INR"
Prod047,Cus002,Mark007,2019-08-26,1,1366,"INR"
Prod047,Cus007,Mark007,2019-08-26,1,1278,"INR"
Prod047,Cus037,Mark007,2019-08-27,1,444,"INR"
Prod047,Cus002,Mark007,2019-08-27,2,3190,"INR"
Prod047,Cus035,Mark007,2019-08-27,1,764,"INR"
Prod047,Cus036,Mark007,2019-08-28,1,403,"INR"
Prod047,Cus037,Mark007,2019-08-28,1,444,"INR"
Prod047,Cus006,Mark007,2019-08-28,4,3176,"INR"
Prod047,Cus035,Mark007,2019-08-28,2,2296,"INR"
Prod047,Cus002,Mark002,2019-08-28,13,14301,"INR"
Prod047,Cus002,Mark007,2019-08-29,5,6370,"INR"
Prod047,Cus007,Mark007,2019-08-29,1,426,"INR"
Prod047,Cus002,Mark007,2019-08-30,5,6370,"INR"
Prod047,Cus002,Mark007,2019-09-02,1,1819,"INR"
Prod047,Cus024,Mark002,2019-09-02,1,681,"INR"
Prod047,Cus037,Mark007,2019-09-03,1,1338,"INR"
Prod047,Cus002,Mark007,2019-09-03,3,4551,"INR"
Prod047,Cus035,Mark007,2019-09-03,2,1912,"INR"
Prod047,Cus003,Mark002,2019-09-03,180,201801,"INR"
Prod047,Cus036,Mark007,2019-09-04,1,1616,"INR"
Prod047,Cus006,Mark007,2019-09-04,2,1731,"INR"
Prod047,Cus007,Mark007,2019-09-04,1,1278,"INR"
Prod047,Cus035,Mark007,2019-09-04,1,384,"INR"
Prod047,Cus023,Mark002,2019-09-04,1,1704,"INR"
Prod047,Cus002,Mark007,2019-09-05,1,1366,"INR"
Prod047,Cus037,Mark007,2019-09-06,1,894,"INR"
Prod047,Cus002,Mark007,2019-09-06,2,2278,"INR"
Prod047,Cus022,Mark002,2019-09-06,53,71148,"INR"
Prod047,Cus002,Mark007,2019-09-09,1,1366,"INR"
Prod047,Cus003,Mark002,2019-09-09,130,145745,"INR"
Prod047,Cus024,Mark002,2019-09-09,1,338,"INR"
Prod047,Cus002,Mark007,2019-09-10,2,3190,"INR"
Prod047,Cus035,Mark007,2019-09-10,1,1532,"INR"
Prod047,Cus036,Mark007,2019-09-11,1,403,"INR"
Prod047,Cus006,Mark007,2019-09-11,4,3755,"INR"
Prod047,Cus007,Mark007,2019-09-11,2,2130,"INR"
Prod047,Cus035,Mark007,2019-09-11,2,1917,"INR"
Prod047,Cus037,Mark007,2019-09-12,1,894,"INR"
Prod047,Cus002,Mark007,2019-09-12,1,912,"INR"
Prod047,Cus006,Mark007,2019-09-12,1,1153,"INR"
Prod047,Cus037,Mark007,2019-09-13,1,889,"INR"
Prod047,Cus002,Mark007,2019-09-13,3,4556,"INR"
Prod047,Cus002,Mark007,2019-09-16,1,454,"INR"
Prod047,Cus003,Mark002,2019-09-16,150,168171,"INR"
Prod047,Cus002,Mark007,2019-09-17,1,1819,"INR"
Prod047,Cus035,Mark007,2019-09-17,1,384,"INR"
Prod047,Cus036,Mark007,2019-09-18,1,1213,"INR"
Prod047,Cus037,Mark007,2019-09-18,1,444,"INR"
Prod047,Cus006,Mark007,2019-09-18,4,3468,"INR"
Prod047,Cus007,Mark007,2019-09-18,2,2556,"INR"
Prod047,Cus035,Mark007,2019-09-18,1,1148,"INR"
Prod047,Cus002,Mark007,2019-09-19,1,912,"INR"
Prod047,Cus037,Mark007,2019-09-20,1,444,"INR"
Prod047,Cus002,Mark007,2019-09-20,2,2273,"INR"
Prod047,Cus017,Mark007,2019-09-23,120,78769,"INR"
Prod047,Cus002,Mark007,2019-09-23,1,912,"INR"
Prod047,Cus004,Mark002,2019-09-23,27,24218,"INR"
Prod047,Cus002,Mark007,2019-09-24,1,454,"INR"
Prod047,Cus035,Mark007,2019-09-24,1,1532,"INR"
Prod047,Cus036,Mark007,2019-09-25,1,403,"INR"
Prod047,Cus037,Mark007,2019-09-25,1,1338,"INR"
Prod047,Cus006,Mark007,2019-09-25,4,3176,"INR"
Prod047,Cus035,Mark007,2019-09-25,1,1148,"INR"
Prod047,Cus037,Mark007,2019-09-26,1,454,"INR"
Prod047,Cus002,Mark007,2019-09-26,1,912,"INR"
Prod047,Cus007,Mark007,2019-09-26,3,3407,"INR"
Prod047,Cus002,Mark007,2019-09-27,3,3648,"INR"
Prod047,Cus002,Mark007,2019-09-30,1,912,"INR"
Prod047,Cus007,Mark007,2019-09-30,1,1704,"INR"
Prod047,Cus037,Mark007,2019-10-01,1,444,"INR"
Prod047,Cus002,Mark007,2019-10-01,2,2273,"INR"
Prod047,Cus035,Mark007,2019-10-01,1,384,"INR"
Prod047,Cus009,Mark002,2019-10-01,3,1306,"INR"
Prod047,Cus002,Mark002,2019-10-01,53,57204,"INR"
Prod047,Cus006,Mark007,2019-10-02,5,4620,"INR"
Prod047,Cus002,Mark007,2019-10-03,1,912,"INR"
Prod047,Cus037,Mark007,2019-10-04,1,894,"INR"
Prod047,Cus002,Mark007,2019-10-04,4,5005,"INR"
Prod047,Cus022,Mark002,2019-10-04,53,71148,"INR"
Prod047,Cus002,Mark007,2019-10-07,2,2278,"INR"
Prod047,Cus002,Mark007,2019-10-08,7,9556,"INR"
Prod047,Cus035,Mark007,2019-10-08,1,1148,"INR"
Prod047,Cus036,Mark007,2019-10-09,1,403,"INR"
Prod047,Cus006,Mark007,2019-10-09,1,579,"INR"
Prod047,Cus007,Mark007,2019-10-09,2,2556,"INR"
Prod047,Cus035,Mark007,2019-10-09,2,2681,"INR"
Prod047,Cus002,Mark007,2019-10-10,1,1366,"INR"
Prod047,Cus006,Mark007,2019-10-10,3,2597,"INR"
Prod047,Cus010,Mark002,2019-10-10,2,1542,"INR"
Prod047,Cus002,Mark007,2019-10-11,2,2731,"INR"
Prod047,Cus007,Mark007,2019-10-11,2,2130,"INR"
Prod047,Cus038,Mark007,2019-10-14,1,0,"INR"
Prod047,Cus037,Mark007,2019-10-15,1,1338,"INR"
Prod047,Cus002,Mark007,2019-10-15,1,1819,"INR"
Prod047,Cus035,Mark007,2019-10-15,2,1912,"INR"
Prod047,Cus006,Mark007,2019-10-16,1,579,"INR"
Prod047,Cus035,Mark007,2019-10-16,1,1148,"INR"
Prod047,Cus002,Mark002,2019-10-16,7,7153,"INR"
Prod047,Cus002,Mark007,2019-10-17,1,1819,"INR"
Prod047,Cus037,Mark007,2019-10-18,1,894,"INR"
Prod047,Cus002,Mark007,2019-10-18,1,1366,"INR"
Prod047,Cus002,Mark007,2019-10-21,1,1366,"INR"
Prod047,Cus037,Mark007,2019-10-22,1,894,"INR"
Prod047,Cus002,Mark007,2019-10-22,2,2731,"INR"
Prod047,Cus035,Mark007,2019-10-22,1,1532,"INR"
Prod047,Cus006,Mark007,2019-10-23,6,5194,"INR"
Prod047,Cus035,Mark007,2019-10-23,1,764,"INR"
Prod047,Cus004,Mark002,2019-10-23,27,24218,"INR"
Prod047,Cus002,Mark007,2019-10-24,1,912,"INR"
Prod047,Cus007,Mark007,2019-10-24,1,852,"INR"
Prod047,Cus037,Mark007,2019-10-25,1,444,"INR"
Prod047,Cus002,Mark007,2019-10-25,2,3185,"INR"
Prod047,Cus037,Mark007,2019-10-29,1,444,"INR"
Prod047,Cus002,Mark007,2019-10-29,3,4556,"INR"
Prod047,Cus035,Mark007,2019-10-29,1,1532,"INR"
Prod047,Cus006,Mark007,2019-10-30,3,2310,"INR"
Prod047,Cus035,Mark007,2019-10-30,1,1532,"INR"
Prod047,Cus037,Mark007,2019-10-31,1,894,"INR"
Prod047,Cus002,Mark007,2019-10-31,4,5463,"INR"
Prod047,Cus007,Mark007,2019-10-31,1,1704,"INR"
Prod047,Cus002,Mark007,2019-11-04,2,2736,"INR"
Prod047,Cus006,Mark007,2019-11-04,1,287,"INR"
Prod047,Cus037,Mark007,2019-11-05,1,1338,"INR"
Prod047,Cus002,Mark007,2019-11-05,1,454,"INR"
Prod047,Cus035,Mark007,2019-11-05,2,1912,"INR"
Prod047,Cus022,Mark002,2019-11-05,27,35574,"INR"
Prod047,Cus036,Mark007,2019-11-06,1,1616,"INR"
Prod047,Cus002,Mark007,2019-11-06,1,1366,"INR"
Prod047,Cus035,Mark007,2019-11-06,1,787,"INR"
Prod047,Cus002,Mark007,2019-11-07,2,2731,"INR"
Prod047,Cus006,Mark007,2019-11-07,3,2889,"INR"
Prod047,Cus037,Mark007,2019-11-08,1,894,"INR"
Prod047,Cus002,Mark007,2019-11-08,3,4551,"INR"
Prod047,Cus002,Mark007,2019-11-11,1,454,"INR"
Prod047,Cus035,Mark007,2019-11-11,2,1972,"INR"
Prod047,Cus005,Mark002,2019-11-11,3,2958,"INR"
Prod047,Cus037,Mark007,2019-11-12,1,444,"INR"
Prod047,Cus002,Mark007,2019-11-12,2,2273,"INR"
Prod047,Cus007,Mark007,2019-11-12,4,4685,"INR"
Prod047,Cus036,Mark007,2019-11-13,2,2023,"INR"
Prod047,Cus006,Mark007,2019-11-13,5,4042,"INR"
Prod047,Cus035,Mark007,2019-11-13,2,2759,"INR"
Prod047,Cus002,Mark007,2019-11-14,1,1366,"INR"
Prod047,Cus037,Mark007,2019-11-15,1,1792,"INR"
Prod047,Cus002,Mark007,2019-11-15,3,4097,"INR"
Prod047,Cus022,Mark002,2019-11-15,27,35574,"INR"
Prod047,Cus002,Mark007,2019-11-18,3,3639,"INR"
Prod047,Cus037,Mark007,2019-11-19,1,894,"INR"
Prod047,Cus002,Mark007,2019-11-19,10,13653,"INR"
Prod047,Cus035,Mark007,2019-11-19,2,1972,"INR"
Prod047,Cus036,Mark007,2019-11-20,1,810,"INR"
Prod047,Cus017,Mark007,2019-11-20,40,26255,"INR"
Prod047,Cus006,Mark007,2019-11-20,4,3463,"INR"
Prod047,Cus035,Mark007,2019-11-20,1,1579,"INR"
Prod047,Cus002,Mark002,2019-11-20,7,7153,"INR"
Prod047,Cus036,Mark007,2019-11-21,2,2426,"INR"
Prod047,Cus002,Mark007,2019-11-21,8,10921,"INR"
Prod047,Cus037,Mark007,2019-11-22,1,1338,"INR"
Prod047,Cus002,Mark007,2019-11-22,33,45519,"INR"
Prod047,Cus006,Mark007,2019-11-22,1,287,"INR"
Prod047,Cus008,Mark002,2019-11-22,93,113259,"INR"
Prod047,Cus002,Mark007,2019-11-25,3,4097,"INR"
Prod047,Cus007,Mark007,2019-11-25,2,2130,"INR"
Prod047,Cus037,Mark007,2019-11-26,1,444,"INR"
Prod047,Cus002,Mark007,2019-11-26,7,10009,"INR"
Prod047,Cus035,Mark007,2019-11-26,1,1181,"INR"
Prod047,Cus003,Mark002,2019-11-26,280,313912,"INR"
Prod047,Cus036,Mark007,2019-11-27,1,403,"INR"
Prod047,Cus037,Mark007,2019-11-27,1,444,"INR"
Prod047,Cus006,Mark007,2019-11-27,3,2889,"INR"
Prod047,Cus036,Mark007,2019-11-28,1,1213,"INR"
Prod047,Cus035,Mark007,2019-11-28,1,394,"INR"
Prod047,Cus037,Mark007,2019-11-29,1,894,"INR"
Prod047,Cus002,Mark007,2019-11-29,4,5005,"INR"
Prod047,Cus002,Mark007,2019-12-02,1,1824,"INR"
Prod047,Cus035,Mark007,2019-12-02,1,394,"INR"
Prod047,Cus023,Mark002,2019-12-02,1,426,"INR"
Prod047,Cus004,Mark002,2019-12-02,27,24218,"INR"
Prod047,Cus037,Mark007,2019-12-03,1,889,"INR"
Prod047,Cus022,Mark002,2019-12-03,27,35574,"INR"
Prod047,Cus036,Mark007,2019-12-04,1,810,"INR"
Prod047,Cus002,Mark007,2019-12-04,1,912,"INR"
Prod047,Cus006,Mark007,2019-12-04,6,4907,"INR"
Prod047,Cus035,Mark007,2019-12-04,2,2759,"INR"
Prod047,Cus002,Mark007,2019-12-05,1,912,"INR"
Prod047,Cus023,Mark002,2019-12-05,1,1278,"INR"
Prod047,Cus002,Mark007,2019-12-09,1,454,"INR"
Prod047,Cus037,Mark007,2019-12-10,1,1338,"INR"
Prod047,Cus007,Mark007,2019-12-10,2,2556,"INR"
Prod047,Cus006,Mark007,2019-12-11,3,2889,"INR"
Prod047,Cus035,Mark007,2019-12-11,4,4333,"INR"
Prod047,Cus002,Mark002,2019-12-11,7,7153,"INR"
Prod047,Cus002,Mark007,2019-12-12,1,912,"INR"
Prod047,Cus006,Mark007,2019-12-12,1,866,"INR"
Prod047,Cus037,Mark007,2019-12-13,1,444,"INR"
Prod047,Cus002,Mark007,2019-12-13,2,3185,"INR"
Prod047,Cus003,Mark002,2019-12-13,130,145745,"INR"
Prod047,Cus023,Mark002,2019-12-13,1,852,"INR"
Prod047,Cus002,Mark007,2019-12-16,1,454,"INR"
Prod047,Cus007,Mark007,2019-12-16,2,2556,"INR"
Prod047,Cus037,Mark007,2019-12-17,1,444,"INR"
Prod047,Cus002,Mark007,2019-12-17,2,2273,"INR"
Prod047,Cus035,Mark007,2019-12-17,1,394,"INR"
Prod047,Cus036,Mark007,2019-12-18,1,810,"INR"
Prod047,Cus038,Mark007,2019-12-18,1,218,"INR"
Prod047,Cus037,Mark007,2019-12-18,1,444,"INR"
Prod047,Cus006,Mark007,2019-12-18,5,4620,"INR"
Prod047,Cus035,Mark007,2019-12-18,1,1579,"INR"
Prod047,Cus017,Mark007,2019-12-19,6,4157,"INR"
Prod047,Cus002,Mark007,2019-12-19,2,2731,"INR"
Prod047,Cus006,Mark007,2019-12-19,1,1153,"INR"
Prod047,Cus022,Mark002,2019-12-19,27,35574,"INR"
Prod047,Cus037,Mark007,2019-12-20,1,444,"INR"
Prod047,Cus002,Mark007,2019-12-20,2,3185,"INR"
Prod047,Cus002,Mark007,2019-12-23,2,2731,"INR"
Prod047,Cus036,Mark007,2019-12-24,1,1616,"INR"
Prod047,Cus037,Mark007,2019-12-24,1,444,"INR"
Prod047,Cus002,Mark007,2019-12-24,1,1819,"INR"
Prod047,Cus007,Mark007,2019-12-24,4,4685,"INR"
Prod047,Cus035,Mark007,2019-12-24,1,394,"INR"
Prod047,Cus035,Mark007,2019-12-26,1,394,"INR"
Prod047,Cus002,Mark007,2019-12-27,3,4551,"INR"
Prod047,Cus006,Mark007,2019-12-27,2,1444,"INR"
Prod047,Cus002,Mark007,2019-12-30,1,454,"INR"
Prod047,Cus036,Mark007,2019-12-31,1,403,"INR"
Prod047,Cus002,Mark007,2019-12-31,1,907,"INR"
Prod047,Cus035,Mark007,2019-12-31,2,2366,"INR"
Prod047,Cus037,Mark007,2020-01-02,1,1338,"INR"
Prod047,Cus035,Mark007,2020-01-02,1,787,"INR"
Prod047,Cus037,Mark007,2020-01-03,1,889,"INR"
Prod047,Cus002,Mark007,2020-01-03,2,2731,"INR"
Prod047,Cus006,Mark007,2020-01-03,3,2889,"INR"
Prod047,Cus022,Mark002,2020-01-07,27,35574,"INR"
Prod047,Cus002,Mark007,2020-01-08,1,454,"INR"
Prod047,Cus035,Mark007,2020-01-08,1,394,"INR"
Prod047,Cus002,Mark007,2020-01-09,1,454,"INR"
Prod047,Cus006,Mark007,2020-01-09,4,3176,"INR"
Prod047,Cus035,Mark007,2020-01-09,1,1579,"INR"
Prod047,Cus002,Mark007,2020-01-10,4,5005,"INR"
Prod047,Cus016,Mark002,2020-01-10,3,3588,"INR"
Prod047,Cus037,Mark007,2020-01-14,2,2231,"INR"
Prod047,Cus002,Mark007,2020-01-14,1,1819,"INR"
Prod047,Cus007,Mark007,2020-01-14,3,3407,"INR"
Prod047,Cus035,Mark007,2020-01-14,1,1181,"INR"
Prod047,Cus036,Mark007,2020-01-15,1,403,"INR"
Prod047,Cus037,Mark007,2020-01-15,1,894,"INR"
Prod047,Cus006,Mark007,2020-01-15,4,3755,"INR"
Prod047,Cus035,Mark007,2020-01-15,1,1579,"INR"
Prod047,Cus002,Mark007,2020-01-16,1,1366,"INR"
Prod047,Cus011,Mark007,2020-01-16,23,28102,"INR"
Prod047,Cus037,Mark007,2020-01-17,1,444,"INR"
Prod047,Cus002,Mark007,2020-01-17,1,1819,"INR"
Prod047,Cus007,Mark007,2020-01-17,1,426,"INR"
Prod047,Cus002,Mark007,2020-01-20,1,1366,"INR"
Prod047,Cus003,Mark002,2020-01-20,60,67269,"INR"
Prod047,Cus037,Mark007,2020-01-21,2,2236,"INR"
Prod047,Cus002,Mark007,2020-01-21,1,1361,"INR"
Prod047,Cus036,Mark007,2020-01-22,1,403,"INR"
Prod047,Cus017,Mark007,2020-01-22,107,70014,"INR"
Prod047,Cus006,Mark007,2020-01-22,5,3981,"INR"
Prod047,Cus035,Mark007,2020-01-22,3,3153,"INR"
Prod047,Cus002,Mark007,2020-01-23,1,454,"INR"
Prod047,Cus035,Mark007,2020-01-23,2,1972,"INR"
Prod047,Cus037,Mark007,2020-01-24,1,894,"INR"
Prod047,Cus002,Mark007,2020-01-24,1,1815,"INR"
Prod047,Cus022,Mark002,2020-01-24,13,17787,"INR"
Prod047,Cus023,Mark002,2020-01-24,1,852,"INR"
Prod047,Cus002,Mark007,2020-01-27,1,1366,"INR"
Prod047,Cus037,Mark007,2020-01-28,1,894,"INR"
Prod047,Cus002,Mark007,2020-01-28,2,2278,"INR"
Prod047,Cus007,Mark007,2020-01-28,2,2130,"INR"
Prod047,Cus035,Mark007,2020-01-28,4,4338,"INR"
Prod047,Cus022,Mark002,2020-01-28,13,17787,"INR"
Prod047,Cus036,Mark007,2020-01-29,1,1213,"INR"
Prod047,Cus037,Mark007,2020-01-29,1,898,"INR"
Prod047,Cus035,Mark007,2020-01-29,1,1181,"INR"
Prod047,Cus002,Mark007,2020-01-30,2,2278,"INR"
Prod047,Cus002,Mark007,2020-01-31,2,2273,"INR"
Prod047,Cus007,Mark007,2020-01-31,14,17889,"INR"
Prod047,Cus002,Mark007,2020-02-03,1,912,"INR"
Prod047,Cus006,Mark007,2020-02-03,4,3412,"INR"
Prod047,Cus005,Mark002,2020-02-03,3,588,"INR"
Prod047,Cus037,Mark007,2020-02-04,1,444,"INR"
Prod047,Cus002,Mark007,2020-02-04,2,2273,"INR"
Prod047,Cus006,Mark007,2020-02-04,1,852,"INR"
Prod047,Cus007,Mark007,2020-02-04,2,2981,"INR"
Prod047,Cus035,Mark007,2020-02-04,2,2366,"INR"
Prod047,Cus022,Mark002,2020-02-04,13,17787,"INR"
Prod047,Cus036,Mark007,2020-02-05,1,810,"INR"
Prod047,Cus035,Mark007,2020-02-05,1,1181,"INR"
Prod047,Cus003,Mark002,2020-02-05,200,224222,"INR"
Prod047,Cus009,Mark002,2020-02-05,1,958,"INR"
Prod047,Cus022,Mark002,2020-02-05,13,17787,"INR"
Prod047,Cus023,Mark002,2020-02-05,1,852,"INR"
Prod047,Cus002,Mark007,2020-02-06,1,1819,"INR"
Prod047,Cus037,Mark007,2020-02-07,1,444,"INR"
Prod047,Cus002,Mark007,2020-02-07,2,2731,"INR"
Prod047,Cus006,Mark007,2020-02-07,3,2847,"INR"
Prod047,Cus002,Mark007,2020-02-10,1,454,"INR"
Prod047,Cus037,Mark007,2020-02-11,1,444,"INR"
Prod047,Cus002,Mark007,2020-02-11,3,4097,"INR"
Prod047,Cus035,Mark007,2020-02-11,3,3546,"INR"
Prod047,Cus003,Mark002,2020-02-11,330,369968,"INR"
Prod047,Cus036,Mark007,2020-02-12,1,403,"INR"
Prod047,Cus006,Mark007,2020-02-12,2,1991,"INR"
Prod047,Cus035,Mark007,2020-02-12,1,787,"INR"
Prod047,Cus003,Mark002,2020-02-12,290,325125,"INR"
Prod047,Cus004,Mark002,2020-02-12,27,24218,"INR"
Prod047,Cus002,Mark007,2020-02-13,1,1366,"INR"
Prod047,Cus037,Mark007,2020-02-14,1,894,"INR"
Prod047,Cus002,Mark007,2020-02-14,1,912,"INR"
Prod047,Cus007,Mark007,2020-02-14,3,4259,"INR"
Prod047,Cus002,Mark007,2020-02-17,1,912,"INR"
Prod047,Cus004,Mark002,2020-02-17,27,24218,"INR"
Prod047,Cus037,Mark007,2020-02-18,1,444,"INR"
Prod047,Cus002,Mark007,2020-02-18,2,2727,"INR"
Prod047,Cus035,Mark007,2020-02-18,3,3940,"INR"
Prod047,Cus036,Mark007,2020-02-19,1,403,"INR"
Prod047,Cus006,Mark007,2020-02-19,5,3981,"INR"
Prod047,Cus035,Mark007,2020-02-19,1,1579,"INR"
Prod047,Cus002,Mark007,2020-02-20,1,454,"INR"
Prod047,Cus006,Mark007,2020-02-20,1,1139,"INR"
Prod047,Cus003,Mark002,2020-02-20,190,213009,"INR"
Prod047,Cus017,Mark007,2020-02-21,62,40477,"INR"
Prod047,Cus037,Mark007,2020-02-21,1,894,"INR"
Prod047,Cus002,Mark007,2020-02-21,2,2278,"INR"
Prod047,Cus003,Mark002,2020-02-21,330,369968,"INR"
Prod047,Cus002,Mark007,2020-02-24,1,912,"INR"
Prod047,Cus037,Mark007,2020-02-25,1,894,"INR"
Prod047,Cus002,Mark007,2020-02-25,2,2278,"INR"
Prod047,Cus035,Mark007,2020-02-25,2,2759,"INR"
Prod047,Cus003,Mark002,2020-02-25,60,67269,"INR"
Prod047,Cus036,Mark007,2020-02-26,1,810,"INR"
Prod047,Cus006,Mark007,2020-02-26,3,2560,"INR"
Prod047,Cus007,Mark007,2020-02-26,1,852,"INR"
Prod047,Cus035,Mark007,2020-02-26,1,1579,"INR"
Prod047,Cus029,Mark002,2020-02-26,252,283704,"INR"
Prod047,Cus003,Mark002,2020-02-26,120,134532,"INR"
Prod047,Cus002,Mark007,2020-02-27,1,912,"INR"
Prod047,Cus037,Mark007,2020-02-28,1,894,"INR"
Prod047,Cus002,Mark007,2020-02-28,1,1366,"INR"
Prod047,Cus002,Mark007,2020-03-02,1,1819,"INR"
Prod047,Cus037,Mark007,2020-03-03,1,898,"INR"
Prod047,Cus035,Mark007,2020-03-03,1,787,"INR"
Prod047,Cus024,Mark002,2020-03-03,1,338,"INR"
Prod047,Cus006,Mark007,2020-03-04,4,3130,"INR"
Prod047,Cus035,Mark007,2020-03-04,1,394,"INR"
Prod047,Cus029,Mark002,2020-03-04,107,120088,"INR"
Prod047,Cus002,Mark002,2020-03-04,7,6838,"INR"
Prod047,Cus002,Mark007,2020-03-05,2,2278,"INR"
Prod047,Cus002,Mark007,2020-03-06,2,2273,"INR"
Prod047,Cus022,Mark002,2020-03-06,13,17787,"INR"
Prod047,Cus002,Mark007,2020-03-09,1,912,"INR"
Prod047,Cus037,Mark007,2020-03-10,1,444,"INR"
Prod047,Cus002,Mark007,2020-03-10,3,4556,"INR"
Prod047,Cus035,Mark007,2020-03-10,2,2366,"INR"
Prod047,Cus036,Mark007,2020-03-11,1,403,"INR"
Prod047,Cus037,Mark007,2020-03-11,1,444,"INR"
Prod047,Cus006,Mark007,2020-03-11,6,5120,"INR"
Prod047,Cus002,Mark007,2020-03-12,1,1366,"INR"
Prod047,Cus002,Mark007,2020-03-13,3,4097,"INR"
Prod047,Cus022,Mark002,2020-03-13,13,17787,"INR"
Prod047,Cus002,Mark007,2020-03-16,1,912,"INR"
Prod047,Cus037,Mark007,2020-03-17,1,1338,"INR"
Prod047,Cus002,Mark007,2020-03-17,3,3644,"INR"
Prod047,Cus035,Mark007,2020-03-17,1,394,"INR"
Prod047,Cus036,Mark007,2020-03-18,1,810,"INR"
Prod047,Cus006,Mark007,2020-03-18,8,7111,"INR"
Prod047,Cus035,Mark007,2020-03-18,3,3153,"INR"
Prod047,Cus022,Mark002,2020-03-19,13,17787,"INR"
Prod047,Cus017,Mark007,2020-03-20,28,18380,"INR"
Prod047,Cus037,Mark007,2020-03-20,1,894,"INR"
Prod047,Cus035,Mark007,2020-03-20,4,5125,"INR"
Prod047,Cus022,Mark002,2020-03-20,13,17787,"INR"
Prod047,Cus035,Mark007,2020-03-23,1,787,"INR"
Prod047,Cus007,Mark007,2020-03-24,1,685,"INR"
Prod047,Cus024,Mark002,2020-03-24,1,338,"INR"
Prod047,Cus035,Mark007,2020-03-25,2,1972,"INR"
Prod047,Cus035,Mark007,2020-03-26,1,394,"INR"
Prod047,Cus037,Mark007,2020-03-27,1,894,"INR"
Prod047,Cus002,Mark007,2020-03-27,9,12287,"INR"
Prod047,Cus007,Mark007,2020-03-27,3,3079,"INR"
Prod047,Cus035,Mark007,2020-03-27,1,394,"INR"
Prod047,Cus002,Mark007,2020-03-30,3,4551,"INR"
Prod047,Cus035,Mark007,2020-03-30,1,1181,"INR"
Prod047,Cus002,Mark007,2020-03-31,2,2273,"INR"
Prod047,Cus035,Mark007,2020-03-31,1,1181,"INR"
Prod047,Cus024,Mark002,2020-03-31,1,338,"INR"
Prod047,Cus037,Mark007,2020-04-01,1,444,"INR"
Prod047,Cus035,Mark007,2020-04-01,1,787,"INR"
Prod047,Cus002,Mark007,2020-04-02,1,454,"INR"
Prod047,Cus035,Mark007,2020-04-02,1,394,"INR"
Prod047,Cus037,Mark007,2020-04-03,1,444,"INR"
Prod047,Cus002,Mark007,2020-04-03,1,1366,"INR"
Prod047,Cus035,Mark007,2020-04-03,1,394,"INR"
Prod047,Cus035,Mark007,2020-04-06,1,1574,"INR"
Prod047,Cus037,Mark007,2020-04-07,1,894,"INR"
Prod047,Cus002,Mark007,2020-04-07,1,907,"INR"
Prod047,Cus035,Mark007,2020-04-07,1,1181,"INR"
Prod047,Cus016,Mark002,2020-04-07,7,9421,"INR"
Prod047,Cus002,Mark007,2020-04-08,1,454,"INR"
Prod047,Cus006,Mark007,2020-04-08,3,2560,"INR"
Prod047,Cus037,Mark007,2020-04-13,1,454,"INR"
Prod047,Cus002,Mark007,2020-04-13,2,2273,"INR"
Prod047,Cus035,Mark007,2020-04-13,1,394,"INR"
Prod047,Cus037,Mark007,2020-04-14,1,894,"INR"
Prod047,Cus002,Mark007,2020-04-14,2,2278,"INR"
Prod047,Cus006,Mark007,2020-04-14,7,5690,"INR"
Prod047,Cus035,Mark007,2020-04-14,1,787,"INR"
Prod047,Cus004,Mark002,2020-04-14,27,24218,"INR"
Prod047,Cus037,Mark007,2020-04-15,1,444,"INR"
Prod047,Cus002,Mark007,2020-04-15,1,454,"INR"
Prod047,Cus007,Mark007,2020-04-15,3,3079,"INR"
Prod047,Cus035,Mark007,2020-04-15,1,1181,"INR"
Prod047,Cus008,Mark002,2020-04-15,93,113259,"INR"
Prod047,Cus004,Mark002,2020-04-15,27,24218,"INR"
Prod047,Cus012,Mark007,2020-04-16,1,324,"INR"
Prod047,Cus037,Mark007,2020-04-17,1,444,"INR"
Prod047,Cus002,Mark007,2020-04-17,2,3185,"INR"
Prod047,Cus006,Mark007,2020-04-17,2,1708,"INR"
Prod047,Cus035,Mark007,2020-04-17,1,1574,"INR"
Prod047,Cus022,Mark002,2020-04-20,13,17787,"INR"
